"","x"
"1",-0.00226897524844104
"2",-0.00033638656948413
"3",0.000802352814881149
"4",0.000289435694241358
"5",-0.0002641516609396
"6",-0.00288629903477593
"7",0.00451774956234745
"8",-0.0024710938547949
"9",-0.00179342968770634
"10",3.04732640156028e-05
"11",-0.00296837554511376
"12",-0.00372262659492427
"13",0.000203935969542501
"14",0.000638475822367643
"15",-0.00108669556674726
"16",-0.00109973998333214
"17",-0.00161010324071212
"18",0.00265238938616827
"19",-0.000219849368554934
"20",-0.00408863645289161
"21",0.00133891449937293
"22",-0.000860123982605957
"23",-0.00895166483675951
"24",-0.00836150215547365
"25",0.00996776629205466
"26",0.00146483326051589
"27",1.3027229463475e-05
"28",-0.00625931004310126
"29",0.00194242878737773
"30",0.000259415286259201
"31",9.3618199942975e-05
"32",0.000431146300288702
"33",-2.98469264883638e-05
"34",-0.00047366547259382
"35",0.00999131916988814
"36",-0.00230952357482375
"37",0.00385912089188783
"38",-0.00666019614955674
"39",0.00752075672655841
"40",0.00342203356230503
"41",0.00733064909844145
"42",0.0131964456422279
"43",-0.00406046349315684
"44",-0.0131935082999128
"45",-0.00987768708652252
"46",-0.00268536294837153
"47",-0.00402560310728928
"48",-0.000443351434128131
"49",0.017607415352956
"50",-0.00790513984223087
"51",-0.00471086951176149
"52",9.46861118833057e-05
"53",-0.00427659212096604
"54",-0.00353361759824382
"55",-0.00231626837509622
"56",0.0114120117856135
"57",3.66233634888619e-05
"58",0.00616150012925895
"59",0.0085823706269784
"60",0.00187160241243782
"61",-0.0021305929729803
"62",-0.000700014301645268
"63",0.000623901368511463
"64",0.0044186166367571
"65",-0.0046341888441816
"66",-0.00247204604731717
"67",0.00135012386503918
"68",-0.00164537709617913
"69",-0.00378375420626074
"70",-0.0027812287539391
"71",-0.00746775066745627
"72",-0.00365611515296315
"73",-0.00975569804034364
"74",-0.00292006518242533
"75",0.00682279089880653
"76",-0.00232231360750467
"77",-0.00159778130798722
"78",0.00107898993804502
"79",-0.0032152703092368
"80",-0.00621743656580899
