Date,Adj Close
11.06.2001,22.36
12.06.2001,22.28
13.06.2001,22.42
14.06.2001,22.39
15.06.2001,21.43
18.06.2001,21.3
19.06.2001,21.08
20.06.2001,21.09
21.06.2001,21.41
22.06.2001,21.02
25.06.2001,20.78
26.06.2001,20.59
27.06.2001,20.56
28.06.2001,20.69
29.06.2001,20.23
02.07.2001,20.48
03.07.2001,20.36
05.07.2001,20.23
06.07.2001,19.85
09.07.2001,19.86
10.07.2001,20.11
11.07.2001,19.91
12.07.2001,20.18
13.07.2001,20.67
16.07.2001,20.65
17.07.2001,20.72
18.07.2001,20.71
19.07.2001,20.68
20.07.2001,20.57
23.07.2001,20.76
24.07.2001,21.22
25.07.2001,21.9
26.07.2001,21.62
27.07.2001,21.41
30.07.2001,21.6
31.07.2001,21.78
01.08.2001,21.96
02.08.2001,21.79
03.08.2001,21.68
06.08.2001,21.53
07.08.2001,21.53
08.08.2001,21.24
09.08.2001,21.15
10.08.2001,21
13.08.2001,20.94
14.08.2001,20.92
15.08.2001,21.3
16.08.2001,22.2
17.08.2001,22.42
20.08.2001,22.46
21.08.2001,22.42
22.08.2001,22.61
23.08.2001,23.05
24.08.2001,22.79
27.08.2001,22.63
28.08.2001,22.34
29.08.2001,22.42
30.08.2001,22.44
31.08.2001,22.45
04.09.2001,23.01
05.09.2001,22.99
06.09.2001,22.72
07.09.2001,22.39
10.09.2001,21.62
17.09.2001,21.21
18.09.2001,20.94
19.09.2001,21.3
20.09.2001,20.46
21.09.2001,20.24
24.09.2001,19.97
25.09.2001,19.69
26.09.2001,19.62
27.09.2001,20.18
28.09.2001,20.29
01.10.2001,20.43
02.10.2001,20.65
03.10.2001,21.42
04.10.2001,21.62
05.10.2001,21.59
08.10.2001,21.2
09.10.2001,21.52
10.10.2001,22.01
11.10.2001,22.46
12.10.2001,22.04
15.10.2001,22.06
16.10.2001,22.2
17.10.2001,21.98
18.10.2001,21.86
19.10.2001,21.36
22.10.2001,21.23
23.10.2001,20.68
24.10.2001,20.92
25.10.2001,21.19
26.10.2001,21.64
29.10.2001,20.39
30.10.2001,19.43
31.10.2001,19.49
01.11.2001,19.58
02.11.2001,20.03
05.11.2001,20.02
06.11.2001,20.18
07.11.2001,20.2
08.11.2001,19.66
09.11.2001,19.87
12.11.2001,20
13.11.2001,20.7
14.11.2001,20.76
15.11.2001,21.38
16.11.2001,21.11
19.11.2001,21
20.11.2001,20.52
21.11.2001,20.49
23.11.2001,20.75
26.11.2001,20.65
27.11.2001,20.37
28.11.2001,20.17
29.11.2001,20.19
30.11.2001,20.23
03.12.2001,20.14
04.12.2001,20.26
05.12.2001,20.72
06.12.2001,20.82
07.12.2001,20.28
10.12.2001,20.37
11.12.2001,19.98
12.12.2001,19.33
13.12.2001,19.33
14.12.2001,20.2
17.12.2001,19.64
18.12.2001,19.9
19.12.2001,19.73
20.12.2001,19.34
21.12.2001,19.52
24.12.2001,19.49
26.12.2001,19.67
27.12.2001,20.15
28.12.2001,20.05
31.12.2001,19.95
02.01.2002,19.97
03.01.2002,20.19
04.01.2002,20.35
07.01.2002,20.5
08.01.2002,20.62
09.01.2002,20.26
10.01.2002,20.21
11.01.2002,19.86
14.01.2002,19.61
15.01.2002,19.75
16.01.2002,19.64
17.01.2002,19.96
18.01.2002,19.92
22.01.2002,20.2
23.01.2002,20.65
24.01.2002,19.95
25.01.2002,19.31
28.01.2002,19.89
29.01.2002,19.8
30.01.2002,20.35
31.01.2002,20.49
01.02.2002,20.07
04.02.2002,20.05
05.02.2002,20.5
06.02.2002,20.5
07.02.2002,20.4
08.02.2002,20.14
11.02.2002,20.35
12.02.2002,20.24
13.02.2002,20.3
14.02.2002,20.25
15.02.2002,20.16
19.02.2002,19.75
20.02.2002,20.33
21.02.2002,19.99
22.02.2002,20.32
25.02.2002,20.22
26.02.2002,19.98
27.02.2002,19.89
28.02.2002,19.67
01.03.2002,19.73
04.03.2002,20.24
05.03.2002,20.82
06.03.2002,21.15
07.03.2002,20.91
08.03.2002,21.04
11.03.2002,21.03
12.03.2002,21.37
13.03.2002,21.03
14.03.2002,21.22
15.03.2002,21.65
18.03.2002,21.44
19.03.2002,21.71
20.03.2002,21.67
21.03.2002,21.63
22.03.2002,20.84
25.03.2002,20.52
26.03.2002,20.72
27.03.2002,21.06
28.03.2002,20.92
01.04.2002,20.54
02.04.2002,20.73
03.04.2002,20.72
04.04.2002,20.95
05.04.2002,21.37
08.04.2002,21.48
09.04.2002,21.22
10.04.2002,21.07
11.04.2002,20.89
12.04.2002,20.96
15.04.2002,20.65
16.04.2002,20.73
17.04.2002,20.47
18.04.2002,21.57
19.04.2002,21.56
22.04.2002,21.48
23.04.2002,21.69
24.04.2002,21.48
25.04.2002,21.36
26.04.2002,21.28
29.04.2002,21.27
30.04.2002,21.41
01.05.2002,21.47
02.05.2002,21.48
03.05.2002,22.08
06.05.2002,21.94
07.05.2002,22.02
08.05.2002,21.77
09.05.2002,22.07
10.05.2002,22.47
13.05.2002,22.92
14.05.2002,22.6
15.05.2002,22.66
16.05.2002,22.59
17.05.2002,22.62
20.05.2002,22.71
21.05.2002,22.92
22.05.2002,23.1
23.05.2002,22.92
24.05.2002,22.81
28.05.2002,22.73
29.05.2002,22.62
30.05.2002,22.44
31.05.2002,22.57
03.06.2002,22.24
04.06.2002,22.07
05.06.2002,22.61
06.06.2002,22.61
07.06.2002,22.56
10.06.2002,22.85
11.06.2002,22.46
12.06.2002,22.43
13.06.2002,22.47
14.06.2002,21.95
17.06.2002,22.48
18.06.2002,22.46
19.06.2002,22.6
20.06.2002,22.25
21.06.2002,21.86
24.06.2002,21.98
25.06.2002,21.9
26.06.2002,21.7
27.06.2002,21.61
28.06.2002,21.45
01.07.2002,21.18
02.07.2002,20.89
03.07.2002,20.68
05.07.2002,20.99
08.07.2002,21.03
09.07.2002,20.96
10.07.2002,21.17
11.07.2002,20.65
12.07.2002,20.44
15.07.2002,20.01
16.07.2002,19.64
17.07.2002,19.37
18.07.2002,18.93
19.07.2002,18.22
22.07.2002,17.56
23.07.2002,17.97
24.07.2002,17.92
25.07.2002,16.47
26.07.2002,17.71
29.07.2002,18.6
30.07.2002,18.47
31.07.2002,18.66
01.08.2002,18.35
02.08.2002,17.94
05.08.2002,17.97
06.08.2002,17.32
07.08.2002,17.61
08.08.2002,16.96
09.08.2002,17.16
12.08.2002,17.28
13.08.2002,17.08
14.08.2002,17.34
15.08.2002,18.21
16.08.2002,17.94
19.08.2002,18.55
20.08.2002,18.37
21.08.2002,18.48
22.08.2002,18.39
23.08.2002,18.2
26.08.2002,18.06
27.08.2002,17.98
28.08.2002,17.77
29.08.2002,17.95
30.08.2002,17.91
03.09.2002,17.36
04.09.2002,16.77
05.09.2002,16.56
06.09.2002,16.1
09.09.2002,16.17
10.09.2002,16.06
11.09.2002,16.09
12.09.2002,15.31
13.09.2002,15.48
16.09.2002,16.35
17.09.2002,14.25
18.09.2002,13.69
19.09.2002,13.46
20.09.2002,13.53
23.09.2002,13.69
24.09.2002,13.49
25.09.2002,13.64
26.09.2002,13.91
27.09.2002,13.85
30.09.2002,13.31
01.10.2002,13.78
02.10.2002,13.71
03.10.2002,13.41
04.10.2002,13.19
07.10.2002,13.15
08.10.2002,13.24
09.10.2002,12.48
10.10.2002,12.94
11.10.2002,13.55
14.10.2002,13.55
15.10.2002,13.61
16.10.2002,13.19
17.10.2002,13.44
18.10.2002,13.18
21.10.2002,13.79
22.10.2002,14.28
23.10.2002,14.51
24.10.2002,14.1
25.10.2002,13.95
28.10.2002,13.81
29.10.2002,13.89
30.10.2002,13.72
31.10.2002,13.65
01.11.2002,13.67
04.11.2002,13.89
05.11.2002,14.27
06.11.2002,14.37
07.11.2002,14.56
08.11.2002,13.41
11.11.2002,12.88
12.11.2002,12.88
13.11.2002,13.11
14.11.2002,13.22
15.11.2002,13.28
18.11.2002,13.57
19.11.2002,13.64
20.11.2002,13.8
21.11.2002,14.29
22.11.2002,14.25
25.11.2002,13.93
26.11.2002,13.93
27.11.2002,14.14
29.11.2002,14.14
02.12.2002,14.32
03.12.2002,13.94
04.12.2002,14.04
05.12.2002,14.35
06.12.2002,13.74
09.12.2002,13.3
10.12.2002,13.26
11.12.2002,13.15
12.12.2002,13.3
13.12.2002,13.25
16.12.2002,13.28
17.12.2002,12.22
18.12.2002,12.2
19.12.2002,11.95
20.12.2002,12.04
23.12.2002,11.89
24.12.2002,11.83
26.12.2002,11.91
27.12.2002,11.85
30.12.2002,12.04
31.12.2002,12.29
02.01.2003,12.65
03.01.2003,12.32
06.01.2003,12.73
07.01.2003,12.74
08.01.2003,12.87
09.01.2003,12.89
10.01.2003,13.18
13.01.2003,13.25
14.01.2003,12.96
15.01.2003,12.76
16.01.2003,12.11
17.01.2003,11.81
21.01.2003,11.72
22.01.2003,11.74
23.01.2003,11.47
24.01.2003,11.39
27.01.2003,11.24
28.01.2003,11.21
29.01.2003,10.99
30.01.2003,11.05
31.01.2003,10.88
03.02.2003,11.1
04.02.2003,10.93
05.02.2003,10.75
06.02.2003,10.46
07.02.2003,10.36
10.02.2003,10.47
11.02.2003,10.62
12.02.2003,10.57
13.02.2003,10.37
14.02.2003,10.41
18.02.2003,10.28
19.02.2003,10.32
20.02.2003,10.23
21.02.2003,10.38
24.02.2003,10.14
25.02.2003,10.05
26.02.2003,9.79
27.02.2003,10.13
28.02.2003,10.4
03.03.2003,10.08
04.03.2003,9.87
05.03.2003,9.76
06.03.2003,9.64
07.03.2003,9.8
10.03.2003,9.55
11.03.2003,9.53
12.03.2003,9.46
13.03.2003,9.78
14.03.2003,10.35
17.03.2003,10.47
18.03.2003,10.94
19.03.2003,11.14
20.03.2003,10.99
21.03.2003,11.2
24.03.2003,10.72
25.03.2003,10.82
26.03.2003,10.88
27.03.2003,11.08
28.03.2003,11.34
31.03.2003,11.05
01.04.2003,10.74
02.04.2003,10.95
03.04.2003,10.76
04.04.2003,11.12
07.04.2003,12.08
08.04.2003,12.11
09.04.2003,11.85
10.04.2003,12.08
11.04.2003,12.06
14.04.2003,12
15.04.2003,12.11
16.04.2003,12.04
17.04.2003,12.23
21.04.2003,12.24
22.04.2003,12.27
23.04.2003,12.11
24.04.2003,12.17
25.04.2003,12.08
28.04.2003,12.94
29.04.2003,13.21
30.04.2003,13.07
01.05.2003,13.12
02.05.2003,13.44
05.05.2003,13.37
06.05.2003,13.67
07.05.2003,13.29
08.05.2003,13.18
09.05.2003,13.44
12.05.2003,13.98
13.05.2003,13.96
14.05.2003,14.19
15.05.2003,14.22
16.05.2003,14.16
19.05.2003,13.88
20.05.2003,12.96
21.05.2003,13.22
22.05.2003,13.38
23.05.2003,13.61
27.05.2003,13.58
28.05.2003,13.96
29.05.2003,14.02
30.05.2003,14.32
02.06.2003,14.45
03.06.2003,14.65
04.06.2003,14.51
05.06.2003,14.74
06.06.2003,16.1
09.06.2003,15.95
10.06.2003,16.56
11.06.2003,16.54
12.06.2003,16.52
13.06.2003,16.4
16.06.2003,16.97
17.06.2003,16.97
18.06.2003,16.85
19.06.2003,16.48
20.06.2003,16.83
23.06.2003,17.1
24.06.2003,17.22
25.06.2003,17
26.06.2003,17.16
27.06.2003,17.1
30.06.2003,16.86
01.07.2003,16.77
02.07.2003,17.37
03.07.2003,17.29
07.07.2003,17.5
08.07.2003,17.43
09.07.2003,17.47
10.07.2003,17.01
11.07.2003,17.26
14.07.2003,16.75
15.07.2003,16.11
16.07.2003,16.14
17.07.2003,15.66
18.07.2003,16.35
21.07.2003,15.95
22.07.2003,16.11
23.07.2003,16.21
24.07.2003,16.11
25.07.2003,16.39
28.07.2003,16.25
29.07.2003,16.93
30.07.2003,17.12
31.07.2003,17.59
01.08.2003,17.56
04.08.2003,17.26
05.08.2003,16.82
06.08.2003,16.68
07.08.2003,16.86
08.08.2003,18.26
11.08.2003,18.16
12.08.2003,18.18
13.08.2003,17.71
14.08.2003,17.54
15.08.2003,17.56
18.08.2003,17.37
19.08.2003,17.49
20.08.2003,17.58
21.08.2003,17.2
22.08.2003,16.78
25.08.2003,16.97
26.08.2003,17.04
27.08.2003,17.24
28.08.2003,17.08
29.08.2003,17.14
02.09.2003,17.2
03.09.2003,17.34
04.09.2003,17.88
05.09.2003,17.81
08.09.2003,17.85
09.09.2003,18.03
10.09.2003,17.73
11.09.2003,18.11
12.09.2003,17.95
15.09.2003,17.95
16.09.2003,18.15
17.09.2003,18.15
18.09.2003,18.28
19.09.2003,18.28
22.09.2003,18.06
23.09.2003,18.27
24.09.2003,18.29
25.09.2003,17.85
26.09.2003,18.04
29.09.2003,18.14
30.09.2003,17.99
01.10.2003,18.5
02.10.2003,18.56
03.10.2003,18.54
06.10.2003,18.42
07.10.2003,18.89
08.10.2003,18.46
09.10.2003,18.5
10.10.2003,18.57
13.10.2003,18.71
14.10.2003,18.64
15.10.2003,18.28
16.10.2003,18.34
17.10.2003,18.46
20.10.2003,18.48
21.10.2003,18.15
22.10.2003,18.27
23.10.2003,18.34
24.10.2003,18.49
27.10.2003,18.54
28.10.2003,18.8
29.10.2003,18.81
30.10.2003,18.9
31.10.2003,19.11
03.11.2003,19.41
04.11.2003,19.96
05.11.2003,19.99
06.11.2003,19.86
07.11.2003,19.88
10.11.2003,19.87
11.11.2003,19.95
12.11.2003,20.37
13.11.2003,20.24
14.11.2003,19.93
17.11.2003,19.41
18.11.2003,19.17
19.11.2003,19.13
20.11.2003,19.16
21.11.2003,19.38
24.11.2003,19.9
25.11.2003,20
26.11.2003,19.71
28.11.2003,19.89
01.12.2003,20.45
02.12.2003,20.55
03.12.2003,20.54
04.12.2003,20.62
05.12.2003,20.17
08.12.2003,19.89
09.12.2003,19.73
10.12.2003,19.83
11.12.2003,20.03
12.12.2003,20.01
15.12.2003,19.73
16.12.2003,19.31
17.12.2003,19.02
18.12.2003,19.26
19.12.2003,18.86
22.12.2003,19.53
23.12.2003,19.62
24.12.2003,18.6
26.12.2003,18.7
29.12.2003,19.1
30.12.2003,19.23
31.12.2003,19.27
02.01.2004,19.24
05.01.2004,19.43
06.01.2004,19.66
07.01.2004,19.72
08.01.2004,19.79
09.01.2004,19.52
12.01.2004,19.49
13.01.2004,19.13
14.01.2004,19.46
15.01.2004,19.52
16.01.2004,19.65
20.01.2004,19.54
21.01.2004,19.81
22.01.2004,19.71
23.01.2004,19.6
26.01.2004,19.62
27.01.2004,19.76
28.01.2004,19.3
29.01.2004,19.79
30.01.2004,19.98
02.02.2004,20.17
03.02.2004,20.3
04.02.2004,20.5
05.02.2004,20.73
06.02.2004,21.08
09.02.2004,20.89
10.02.2004,20.79
11.02.2004,21
12.02.2004,20.71
13.02.2004,20.67
17.02.2004,20.96
18.02.2004,21
19.02.2004,21.15
20.02.2004,21.08
23.02.2004,21.56
24.02.2004,21.45
25.02.2004,21.69
26.02.2004,21.97
27.02.2004,21.97
01.03.2004,22.05
02.03.2004,22.06
03.03.2004,22.43
04.03.2004,22.39
05.03.2004,23.17
08.03.2004,22.75
09.03.2004,22.5
10.03.2004,22.44
11.03.2004,22.28
12.03.2004,22.52
15.03.2004,22.08
16.03.2004,22.25
17.03.2004,22.28
18.03.2004,21.75
19.03.2004,21.81
22.03.2004,22.01
23.03.2004,21.55
24.03.2004,21.5
25.03.2004,22.08
26.03.2004,21.63
29.03.2004,22.1
30.03.2004,22.25
31.03.2004,22.18
01.04.2004,22.44
02.04.2004,22.46
05.04.2004,22.79
06.04.2004,22.52
07.04.2004,22.43
08.04.2004,22.25
12.04.2004,22.53
13.04.2004,21.94
14.04.2004,20.96
15.04.2004,20.9
16.04.2004,21.32
19.04.2004,20.76
20.04.2004,20.61
21.04.2004,20.92
22.04.2004,21.27
23.04.2004,21.22
26.04.2004,21.21
27.04.2004,21.11
28.04.2004,21.43
29.04.2004,21.1
30.04.2004,21.14
03.05.2004,21.55
04.05.2004,21.43
05.05.2004,21.59
06.05.2004,21.17
07.05.2004,20.73
10.05.2004,20.68
11.05.2004,20.53
12.05.2004,20.24
13.05.2004,20.25
14.05.2004,20.31
17.05.2004,20.08
18.05.2004,20.02
19.05.2004,19.99
20.05.2004,19.65
21.05.2004,19.76
24.05.2004,19.68
25.05.2004,19.76
26.05.2004,19.99
27.05.2004,20.39
28.05.2004,20.49
01.06.2004,20.55
02.06.2004,20.52
03.06.2004,20.59
04.06.2004,20.85
07.06.2004,20.66
08.06.2004,20.83
09.06.2004,20.63
10.06.2004,21
14.06.2004,20.96
15.06.2004,20.71
16.06.2004,20.73
17.06.2004,20.74
18.06.2004,20.9
21.06.2004,20.85
22.06.2004,20.88
23.06.2004,21.04
24.06.2004,21.02
25.06.2004,20.95
28.06.2004,20.63
29.06.2004,20.5
30.06.2004,20.18
01.07.2004,20.42
02.07.2004,20.28
06.07.2004,20.28
07.07.2004,20.51
08.07.2004,20.57
09.07.2004,20.58
12.07.2004,20.82
13.07.2004,20.71
14.07.2004,21.57
15.07.2004,21.66
16.07.2004,21.59
19.07.2004,21.68
20.07.2004,21.86
21.07.2004,21.47
22.07.2004,21.4
23.07.2004,21.02
26.07.2004,20.94
27.07.2004,21.34
28.07.2004,21.2
29.07.2004,21.14
30.07.2004,21.35
02.08.2004,21.32
03.08.2004,21.15
04.08.2004,21.08
05.08.2004,20.87
06.08.2004,20.45
09.08.2004,20.31
10.08.2004,20.76
11.08.2004,20.45
12.08.2004,20.07
13.08.2004,20.03
16.08.2004,19.99
17.08.2004,20.47
18.08.2004,20.55
19.08.2004,20.65
20.08.2004,21.01
23.08.2004,20.68
24.08.2004,20.86
25.08.2004,20.92
26.08.2004,21.04
27.08.2004,21.09
30.08.2004,20.96
31.08.2004,20.97
01.09.2004,21.11
02.09.2004,21.34
03.09.2004,21.55
07.09.2004,21.25
08.09.2004,21.35
09.09.2004,21.3
10.09.2004,21
13.09.2004,21.09
14.09.2004,21.42
15.09.2004,21.37
16.09.2004,21.42
17.09.2004,21.48
20.09.2004,21.32
21.09.2004,21.56
22.09.2004,20.97
23.09.2004,21.07
24.09.2004,21.42
27.09.2004,21.69
28.09.2004,21.7
29.09.2004,21.65
30.09.2004,21.76
01.10.2004,21.84
04.10.2004,21.73
05.10.2004,21.69
06.10.2004,21.61
07.10.2004,21.68
08.10.2004,21.69
11.10.2004,21.49
12.10.2004,21.39
13.10.2004,22.4
14.10.2004,22.57
15.10.2004,22.5
18.10.2004,22.67
19.10.2004,22.51
20.10.2004,22.36
21.10.2004,22.14
22.10.2004,22.14
25.10.2004,22.03
26.10.2004,22.41
27.10.2004,22.66
28.10.2004,22.53
29.10.2004,22.63
01.11.2004,22.96
02.11.2004,22.66
03.11.2004,22.75
04.11.2004,23
05.11.2004,23.33
08.11.2004,23.44
09.11.2004,23.43
10.11.2004,23.73
11.11.2004,23.94
12.11.2004,24.11
15.11.2004,24.05
16.11.2004,23.81
17.11.2004,24.04
18.11.2004,23.68
19.11.2004,23.17
22.11.2004,23.23
23.11.2004,23.8
24.11.2004,24.04
26.11.2004,24.17
29.11.2004,24.31
30.11.2004,24.3
01.12.2004,24.68
02.12.2004,24.84
03.12.2004,24.73
06.12.2004,24.57
07.12.2004,24.68
08.12.2004,24.91
09.12.2004,25.13
10.12.2004,25.02
13.12.2004,25.28
14.12.2004,25.23
15.12.2004,25.65
16.12.2004,25.82
17.12.2004,25.73
20.12.2004,25.61
21.12.2004,25.77
22.12.2004,25.71
23.12.2004,25.56
27.12.2004,25.42
28.12.2004,25.66
29.12.2004,25.72
30.12.2004,25.6
31.12.2004,25.35
03.01.2005,25.16
04.01.2005,25.36
05.01.2005,25.17
06.01.2005,25.36
07.01.2005,25.2
10.01.2005,25.04
11.01.2005,24.59
12.01.2005,24.78
13.01.2005,24.42
14.01.2005,24.75
18.01.2005,24.98
19.01.2005,25
20.01.2005,24.87
21.01.2005,24.71
24.01.2005,25.09
25.01.2005,25.25
26.01.2005,25.29
27.01.2005,25.4
28.01.2005,25.3
31.01.2005,25.61
01.02.2005,25.28
02.02.2005,25.12
03.02.2005,25.35
04.02.2005,25.75
07.02.2005,25.92
08.02.2005,25.63
09.02.2005,25.28
10.02.2005,25.38
11.02.2005,25.5
14.02.2005,25.78
15.02.2005,26.22
16.02.2005,25.77
17.02.2005,25.53
18.02.2005,25.56
22.02.2005,25.26
23.02.2005,25.65
24.02.2005,25.81
25.02.2005,26.08
28.02.2005,26.15
01.03.2005,26.35
02.03.2005,26.31
03.03.2005,26.42
04.03.2005,26.85
07.03.2005,27.05
08.03.2005,26.47
09.03.2005,25.72
10.03.2005,25.89
11.03.2005,25.77
14.03.2005,26.06
15.03.2005,25.64
16.03.2005,25.55
17.03.2005,25.14
18.03.2005,25.22
21.03.2005,25.05
22.03.2005,24.87
23.03.2005,24.87
24.03.2005,24.97
28.03.2005,24.93
29.03.2005,24.53
30.03.2005,25.02
31.03.2005,24.62
01.04.2005,24.51
04.04.2005,24.5
05.04.2005,24.68
06.04.2005,24.9
07.04.2005,24.88
08.04.2005,24.62
11.04.2005,24.35
12.04.2005,24.43
13.04.2005,24.68
14.04.2005,24.32
15.04.2005,23.96
18.04.2005,23.8
19.04.2005,23.86
20.04.2005,23.67
21.04.2005,23.6
22.04.2005,23.77
25.04.2005,23.94
26.04.2005,23.72
27.04.2005,23.85
28.04.2005,23.41
29.04.2005,23.17
02.05.2005,23.38
03.05.2005,23.56
04.05.2005,23.82
05.05.2005,23.67
06.05.2005,23.23
09.05.2005,23.81
10.05.2005,23.8
11.05.2005,23.6
12.05.2005,23.55
13.05.2005,23.44
16.05.2005,23.62
17.05.2005,23.7
18.05.2005,24.18
19.05.2005,24.49
20.05.2005,24.46
23.05.2005,24.76
24.05.2005,24.41
25.05.2005,24.42
26.05.2005,24.89
27.05.2005,24.72
31.05.2005,24.46
01.06.2005,24.53
02.06.2005,24.6
03.06.2005,24.12
06.06.2005,24.04
07.06.2005,23.38
08.06.2005,23.11
09.06.2005,22.91
10.06.2005,23.35
13.06.2005,23.02
14.06.2005,23.17
15.06.2005,22.89
16.06.2005,23.03
17.06.2005,22.93
20.06.2005,22.98
21.06.2005,22.96
22.06.2005,22.94
23.06.2005,22.59
24.06.2005,22.36
27.06.2005,22.26
28.06.2005,22.33
29.06.2005,22.07
30.06.2005,21.94
01.07.2005,22.09
05.07.2005,22.11
06.07.2005,21.9
07.07.2005,22.14
08.07.2005,22.65
11.07.2005,22.9
12.07.2005,23.06
13.07.2005,23.39
14.07.2005,23.4
