Date,Adj Close
30.01.2001,23.84
31.01.2001,22.97
01.02.2001,23.46
02.02.2001,22.87
05.02.2001,23.3
06.02.2001,23.53
07.02.2001,24.33
08.02.2001,23.42
09.02.2001,22.24
12.02.2001,22.1
13.02.2001,21.89
14.02.2001,21.96
15.02.2001,22.12
16.02.2001,21.56
20.02.2001,21.02
21.02.2001,21.16
22.02.2001,20.76
23.02.2001,21.35
26.02.2001,22.4
27.02.2001,22.34
28.02.2001,22.19
01.03.2001,22.33
02.03.2001,21.32
05.03.2001,21.61
06.03.2001,22.36
07.03.2001,22.83
08.03.2001,22.29
09.03.2001,21.32
12.03.2001,19.54
13.03.2001,20.38
14.03.2001,20.31
15.03.2001,20.2
16.03.2001,20.52
19.03.2001,20.43
20.03.2001,19.82
21.03.2001,18.83
22.03.2001,20.31
23.03.2001,21.28
26.03.2001,21.09
27.03.2001,21.91
28.03.2001,20.9
29.03.2001,20.83
30.03.2001,20.57
02.04.2001,20.99
03.04.2001,20.08
04.04.2001,19.54
05.04.2001,21.35
06.04.2001,21.14
09.04.2001,21.5
10.04.2001,22.45
11.04.2001,22.58
12.04.2001,23.39
16.04.2001,22.87
17.04.2001,23.13
18.04.2001,24.61
19.04.2001,25.59
20.04.2001,25.95
23.04.2001,25.67
24.04.2001,25.41
25.04.2001,26.21
26.04.2001,26
27.04.2001,25.25
30.04.2001,25.48
01.05.2001,26.39
02.05.2001,26.24
03.05.2001,25.78
04.05.2001,26.61
07.05.2001,26.85
08.05.2001,27.11
09.05.2001,26.48
10.05.2001,26.33
11.05.2001,26.1
14.05.2001,25.85
15.05.2001,25.68
16.05.2001,26.01
17.05.2001,25.64
18.05.2001,25.61
21.05.2001,25.88
22.05.2001,26.45
23.05.2001,26.22
24.05.2001,26.98
25.05.2001,26.67
29.05.2001,26.46
30.05.2001,26.03
31.05.2001,26.02
01.06.2001,26.46
04.06.2001,26.62
05.06.2001,27.31
06.06.2001,27.22
07.06.2001,27.71
08.06.2001,27.53
11.06.2001,27.13
12.06.2001,27.11
13.06.2001,26.59
14.06.2001,25.92
15.06.2001,25.59
18.06.2001,25.16
19.06.2001,25.32
20.06.2001,26.11
21.06.2001,26.27
22.06.2001,25.89
25.06.2001,25.9
26.06.2001,26.38
27.06.2001,26.76
28.06.2001,27.36
29.06.2001,27.46
02.07.2001,26.56
03.07.2001,26.51
05.07.2001,25.77
06.07.2001,24.85
09.07.2001,24.71
10.07.2001,24.25
11.07.2001,25.01
12.07.2001,26.93
13.07.2001,26.83
16.07.2001,26.77
17.07.2001,27.02
18.07.2001,26.54
19.07.2001,27.3
20.07.2001,26.02
23.07.2001,25.24
24.07.2001,24.95
25.07.2001,25.38
26.07.2001,25.05
27.07.2001,24.63
30.07.2001,24.75
31.07.2001,24.9
01.08.2001,25
02.08.2001,25.37
03.08.2001,25.16
06.08.2001,24.87
07.08.2001,24.96
08.08.2001,24.4
09.08.2001,24.45
10.08.2001,24.65
13.08.2001,24.76
14.08.2001,24.33
15.08.2001,23.77
16.08.2001,24.31
17.08.2001,23.28
20.08.2001,23.58
21.08.2001,22.86
22.08.2001,22.82
23.08.2001,22.24
24.08.2001,23.34
27.08.2001,23.44
28.08.2001,22.85
29.08.2001,22.66
30.08.2001,21.42
31.08.2001,21.46
04.09.2001,21.1
05.09.2001,21.72
06.09.2001,21.07
07.09.2001,20.84
10.09.2001,21.66
17.09.2001,19.9
18.09.2001,20.43
19.09.2001,20.26
20.09.2001,19.09
21.09.2001,18.7
24.09.2001,19.56
25.09.2001,19.3
26.09.2001,18.91
27.09.2001,18.79
28.09.2001,19.25
01.10.2001,19.48
02.10.2001,19.95
03.10.2001,21.15
04.10.2001,21.23
05.10.2001,21.71
08.10.2001,21.83
09.10.2001,20.52
10.10.2001,20.88
11.10.2001,21.18
12.10.2001,21.21
15.10.2001,21.84
16.10.2001,21.99
17.10.2001,21.08
18.10.2001,21.35
19.10.2001,21.78
22.10.2001,22.63
23.10.2001,22.73
24.10.2001,23.07
25.10.2001,23.53
26.10.2001,23.4
29.10.2001,22.43
30.10.2001,22.15
31.10.2001,21.87
01.11.2001,23.26
02.11.2001,23.1
05.11.2001,23.8
06.11.2001,24.37
07.11.2001,24.17
08.11.2001,24.23
09.11.2001,24.53
12.11.2001,24.75
13.11.2001,25.54
14.11.2001,24.81
15.11.2001,24.87
16.11.2001,24.73
19.11.2001,25.03
20.11.2001,24.6
21.11.2001,24.09
23.11.2001,24.34
26.11.2001,24.5
27.11.2001,23.98
28.11.2001,23.62
29.11.2001,24.39
30.11.2001,24.15
03.12.2001,24.36
04.12.2001,24.83
05.12.2001,25.62
06.12.2001,25.82
07.12.2001,25.51
10.12.2001,25.22
11.12.2001,25.32
12.12.2001,25.56
13.12.2001,24.93
14.12.2001,25.37
17.12.2001,25.95
18.12.2001,26.06
19.12.2001,26.14
20.12.2001,25.11
21.12.2001,25.41
24.12.2001,25.3
26.12.2001,25.46
27.12.2001,25.52
28.12.2001,25.53
31.12.2001,24.92
02.01.2002,25.22
03.01.2002,26.04
04.01.2002,25.92
07.01.2002,25.79
08.01.2002,26.1
09.01.2002,25.85
10.01.2002,26.06
11.01.2002,25.81
14.01.2002,25.75
15.01.2002,26.16
16.01.2002,25.53
17.01.2002,26.28
18.01.2002,24.86
22.01.2002,24.25
23.01.2002,23.98
24.01.2002,24.3
25.01.2002,24
28.01.2002,24.01
29.01.2002,23.44
30.01.2002,23.64
31.01.2002,23.96
01.02.2002,23.57
04.02.2002,22.99
05.02.2002,23
06.02.2002,22.72
07.02.2002,22.49
08.02.2002,22.81
11.02.2002,22.99
12.02.2002,22.62
13.02.2002,23.25
14.02.2002,23.2
15.02.2002,22.66
19.02.2002,22.17
20.02.2002,22.53
21.02.2002,21.84
22.02.2002,21.81
25.02.2002,22.22
26.02.2002,22.02
27.02.2002,21.96
28.02.2002,21.94
01.03.2002,23.08
04.03.2002,23.81
05.03.2002,23.73
06.03.2002,23.93
07.03.2002,23.59
08.03.2002,24.05
11.03.2002,24.2
12.03.2002,23.52
13.03.2002,23.36
14.03.2002,23.03
15.03.2002,23.51
18.03.2002,23.37
19.03.2002,23.41
20.03.2002,22.61
21.03.2002,23.08
22.03.2002,22.74
25.03.2002,22.28
26.03.2002,22.22
27.03.2002,22.36
28.03.2002,22.69
01.04.2002,22.71
02.04.2002,21.55
03.04.2002,21.19
04.04.2002,21.23
05.04.2002,21.02
08.04.2002,21.52
09.04.2002,20.64
10.04.2002,21.18
11.04.2002,20.61
12.04.2002,21.04
15.04.2002,20.95
16.04.2002,21.75
17.04.2002,21.3
18.04.2002,21.2
19.04.2002,21.52
22.04.2002,20.91
23.04.2002,20.31
24.04.2002,19.94
25.04.2002,20.21
26.04.2002,19.37
29.04.2002,19.65
30.04.2002,19.66
01.05.2002,19.84
02.05.2002,19.26
03.05.2002,18.64
06.05.2002,18.29
07.05.2002,18.61
08.05.2002,20.68
09.05.2002,19.6
10.05.2002,18.83
13.05.2002,19.82
14.05.2002,20.64
15.05.2002,20.59
16.05.2002,20.97
17.05.2002,21.08
20.05.2002,20.32
21.05.2002,19.63
22.05.2002,20.2
23.05.2002,20.62
24.05.2002,20.03
28.05.2002,19.68
29.05.2002,19.58
30.05.2002,19.8
31.05.2002,19.15
03.06.2002,18.59
04.06.2002,18.8
05.06.2002,19.43
06.06.2002,19.52
07.06.2002,19.55
10.06.2002,19.87
11.06.2002,19.77
12.06.2002,20.89
13.06.2002,20.39
14.06.2002,20.78
17.06.2002,20.94
18.06.2002,21.06
19.06.2002,20.45
20.06.2002,20.35
21.06.2002,19.67
24.06.2002,20.37
25.06.2002,19.92
26.06.2002,20.36
27.06.2002,20.66
28.06.2002,20.58
01.07.2002,19.81
02.07.2002,19.35
03.07.2002,19.5
05.07.2002,20.63
08.07.2002,19.91
09.07.2002,20.01
10.07.2002,19.65
11.07.2002,19.9
12.07.2002,19.51
15.07.2002,19.48
16.07.2002,19.28
17.07.2002,19.56
18.07.2002,19.23
19.07.2002,18.64
22.07.2002,17.87
23.07.2002,16.18
24.07.2002,17.39
25.07.2002,16.11
26.07.2002,17.06
29.07.2002,18.15
30.07.2002,18.09
31.07.2002,18.05
01.08.2002,17.21
02.08.2002,16.7
05.08.2002,16.55
06.08.2002,17.18
07.08.2002,17.71
08.08.2002,18.4
09.08.2002,18.1
12.08.2002,18.23
13.08.2002,17.7
14.08.2002,18.7
15.08.2002,18.72
16.08.2002,18.81
19.08.2002,19.56
20.08.2002,19.2
21.08.2002,19.67
22.08.2002,20.02
23.08.2002,19.64
26.08.2002,19.6
27.08.2002,19.12
28.08.2002,18.57
29.08.2002,19.03
30.08.2002,18.46
03.09.2002,17.69
04.09.2002,18.13
05.09.2002,17.27
06.09.2002,17.99
09.09.2002,18.32
10.09.2002,18.73
11.09.2002,18.27
12.09.2002,17.74
13.09.2002,18.02
16.09.2002,17.97
17.09.2002,17.79
18.09.2002,17.96
19.09.2002,17.75
20.09.2002,17.85
23.09.2002,17.01
24.09.2002,17.17
25.09.2002,17.49
26.09.2002,17.38
27.09.2002,17.02
30.09.2002,16.45
01.10.2002,17.39
02.10.2002,17.16
03.10.2002,16.85
04.10.2002,16.46
07.10.2002,16.57
08.10.2002,16.92
09.10.2002,16.55
10.10.2002,17.45
11.10.2002,18.38
14.10.2002,18.54
15.10.2002,19.67
16.10.2002,18.96
17.10.2002,19.1
18.10.2002,19.99
21.10.2002,19.75
22.10.2002,19.44
23.10.2002,20.01
24.10.2002,19.27
25.10.2002,19.82
28.10.2002,19.54
29.10.2002,19.59
30.10.2002,19.98
31.10.2002,20.11
01.11.2002,19.94
04.11.2002,21.1
05.11.2002,21.32
06.11.2002,21.45
07.11.2002,21.07
08.11.2002,20.73
11.11.2002,20.26
12.11.2002,20.5
13.11.2002,20.82
14.11.2002,21.44
15.11.2002,21.32
18.11.2002,21.01
19.11.2002,20.64
20.11.2002,21.3
21.11.2002,21.76
22.11.2002,21.9
25.11.2002,21.9
26.11.2002,21.4
27.11.2002,21.85
29.11.2002,21.7
02.12.2002,21.7
03.12.2002,21.33
04.12.2002,21.27
05.12.2002,20.82
06.12.2002,20.87
09.12.2002,20.14
10.12.2002,20.32
11.12.2002,20.56
12.12.2002,20.38
13.12.2002,19.75
16.12.2002,20.49
17.12.2002,20.45
18.12.2002,20.14
19.12.2002,19.98
20.12.2002,19.95
23.12.2002,20.31
24.12.2002,20.24
26.12.2002,20.08
27.12.2002,19.92
30.12.2002,19.84
31.12.2002,19.45
02.01.2003,20.21
03.01.2003,20.23
06.01.2003,20.6
07.01.2003,20.99
08.01.2003,20.4
09.01.2003,20.99
10.01.2003,21.03
13.01.2003,21.21
14.01.2003,21.43
15.01.2003,21.17
16.01.2003,20.82
17.01.2003,19.36
21.01.2003,19.31
22.01.2003,19.18
23.01.2003,19.67
24.01.2003,18.75
27.01.2003,18.5
28.01.2003,18.36
29.01.2003,18.77
30.01.2003,18.15
31.01.2003,17.85
03.02.2003,18.27
04.02.2003,17.8
05.02.2003,17.66
06.02.2003,17.84
07.02.2003,17.52
10.02.2003,17.82
11.02.2003,17.47
12.02.2003,17.47
13.02.2003,17.68
14.02.2003,18.17
18.02.2003,18.78
19.02.2003,18.51
20.02.2003,18.22
21.02.2003,18.59
24.02.2003,18.17
25.02.2003,18.26
26.02.2003,17.82
27.02.2003,17.8
28.02.2003,17.89
03.03.2003,17.77
04.03.2003,17.41
05.03.2003,17.69
06.03.2003,17.56
07.03.2003,17.78
10.03.2003,17.32
11.03.2003,17.21
12.03.2003,17.65
13.03.2003,18.62
14.03.2003,18.76
17.03.2003,19.57
18.03.2003,19.65
19.03.2003,19.86
20.03.2003,19.81
21.03.2003,20.05
24.03.2003,19.09
25.03.2003,19.24
26.03.2003,19.06
27.03.2003,18.9
28.03.2003,18.62
31.03.2003,18.27
01.04.2003,18.38
02.04.2003,19.41
03.04.2003,19.42
04.04.2003,18.94
07.04.2003,19
08.04.2003,19.31
09.04.2003,18.54
10.04.2003,18.56
11.04.2003,18.26
14.04.2003,18.69
15.04.2003,18.57
16.04.2003,18.81
17.04.2003,19.25
21.04.2003,19.03
22.04.2003,19.44
23.04.2003,19.41
24.04.2003,19.24
25.04.2003,19.03
28.04.2003,19.43
29.04.2003,19.47
30.04.2003,19.3
01.05.2003,19.41
02.05.2003,19.7
05.05.2003,19.52
06.05.2003,19.9
07.05.2003,19.62
08.05.2003,19.43
09.05.2003,19.89
12.05.2003,19.77
13.05.2003,19.62
14.05.2003,19.34
15.05.2003,19.46
16.05.2003,19.3
19.05.2003,18.69
20.05.2003,18.59
21.05.2003,18.14
22.05.2003,18.23
23.05.2003,18.28
27.05.2003,18.71
28.05.2003,18.42
29.05.2003,18.42
30.05.2003,18.57
02.06.2003,18.6
03.06.2003,18.78
04.06.2003,18.77
05.06.2003,18.18
06.06.2003,17.86
09.06.2003,17.92
10.06.2003,18.63
11.06.2003,18.78
12.06.2003,18.86
13.06.2003,18.6
16.06.2003,19.16
17.06.2003,19.59
18.06.2003,19.68
19.06.2003,19.68
20.06.2003,19.87
23.06.2003,19.46
24.06.2003,19.4
25.06.2003,19.06
26.06.2003,19.43
27.06.2003,19.34
30.06.2003,19.35
01.07.2003,19.74
02.07.2003,20.29
03.07.2003,20
07.07.2003,20.69
08.07.2003,20.91
09.07.2003,20.73
10.07.2003,20.31
11.07.2003,20.61
14.07.2003,20.68
15.07.2003,20.58
16.07.2003,20.77
17.07.2003,20.14
18.07.2003,20.29
21.07.2003,19.65
22.07.2003,19.91
23.07.2003,19.96
24.07.2003,19.62
25.07.2003,20.29
28.07.2003,20.08
29.07.2003,19.98
30.07.2003,19.8
31.07.2003,19.93
01.08.2003,19.75
04.08.2003,19.76
05.08.2003,19.37
06.08.2003,19.36
07.08.2003,19.4
08.08.2003,19.31
11.08.2003,19.33
12.08.2003,19.42
13.08.2003,19.32
14.08.2003,19.34
15.08.2003,19.28
18.08.2003,19.4
19.08.2003,20.09
20.08.2003,19.96
21.08.2003,19.8
22.08.2003,19.79
25.08.2003,20
26.08.2003,20.05
27.08.2003,19.94
28.08.2003,20.01
29.08.2003,20.02
02.09.2003,20.57
03.09.2003,21.36
04.09.2003,21.46
05.09.2003,21.42
08.09.2003,21.77
09.09.2003,21.41
10.09.2003,20.79
11.09.2003,21.01
12.09.2003,21.39
15.09.2003,21.4
16.09.2003,21.81
17.09.2003,21.51
18.09.2003,22.26
19.09.2003,22.61
22.09.2003,21.94
23.09.2003,22.34
24.09.2003,21.48
25.09.2003,21.31
26.09.2003,21.28
29.09.2003,21.76
30.09.2003,20.98
01.10.2003,21.52
02.10.2003,21.51
03.10.2003,21.95
06.10.2003,22.03
07.10.2003,21.99
08.10.2003,21.75
09.10.2003,21.84
10.10.2003,21.82
13.10.2003,21.72
14.10.2003,21.65
15.10.2003,22.06
16.10.2003,22.18
17.10.2003,21.96
20.10.2003,22.28
21.10.2003,22.28
22.10.2003,21.93
23.10.2003,21.94
24.10.2003,20.2
27.10.2003,20.42
28.10.2003,20.64
29.10.2003,20.29
30.10.2003,19.82
31.10.2003,19.84
03.11.2003,20.25
04.11.2003,19.79
05.11.2003,19.81
06.11.2003,19.91
07.11.2003,19.81
10.11.2003,19.73
11.11.2003,19.58
12.11.2003,19.72
13.11.2003,19.5
14.11.2003,19.35
17.11.2003,19.09
18.11.2003,19.09
19.11.2003,19.24
20.11.2003,19.05
21.11.2003,19.06
24.11.2003,19.53
25.11.2003,19.28
26.11.2003,19.32
28.11.2003,19.51
01.12.2003,19.61
02.12.2003,19.47
03.12.2003,19.48
04.12.2003,19.88
05.12.2003,19.72
08.12.2003,19.91
09.12.2003,20.02
10.12.2003,20.18
11.12.2003,20.2
12.12.2003,20.23
15.12.2003,20.29
16.12.2003,20.54
17.12.2003,20.52
18.12.2003,20.8
19.12.2003,20.76
22.12.2003,20.63
23.12.2003,20.61
24.12.2003,20.52
26.12.2003,20.65
29.12.2003,20.84
30.12.2003,20.89
31.12.2003,20.77
02.01.2004,20.83
05.01.2004,21.36
06.01.2004,21.43
07.01.2004,21.41
08.01.2004,21.37
09.01.2004,20.99
12.01.2004,20.92
13.01.2004,20.82
14.01.2004,21.02
15.01.2004,20.9
16.01.2004,21.11
20.01.2004,21.33
21.01.2004,21.48
22.01.2004,21.26
23.01.2004,21.61
26.01.2004,21.86
27.01.2004,21.44
28.01.2004,21.03
29.01.2004,21.18
30.01.2004,20.99
02.02.2004,20.8
03.02.2004,20.71
04.02.2004,20.5
05.02.2004,20.46
06.02.2004,20.55
09.02.2004,20.42
10.02.2004,20.51
11.02.2004,20.61
12.02.2004,20.45
13.02.2004,20.18
17.02.2004,20.48
18.02.2004,20.32
19.02.2004,20.08
20.02.2004,20.17
23.02.2004,20.2
24.02.2004,20.4
25.02.2004,20.26
26.02.2004,20.11
27.02.2004,20.13
01.03.2004,20.26
02.03.2004,20.03
03.03.2004,20.01
04.03.2004,20.01
05.03.2004,20
08.03.2004,19.6
09.03.2004,19.52
10.03.2004,19.25
11.03.2004,19.04
12.03.2004,19.26
15.03.2004,19.1
16.03.2004,19.11
17.03.2004,19.07
18.03.2004,18.89
19.03.2004,18.69
22.03.2004,18.59
23.03.2004,18.33
24.03.2004,18.53
25.03.2004,19.12
26.03.2004,19
29.03.2004,19.21
30.03.2004,19.13
31.03.2004,18.92
01.04.2004,19.03
02.04.2004,19.62
05.04.2004,19.69
06.04.2004,19.58
07.04.2004,19.42
08.04.2004,19.34
12.04.2004,19.44
13.04.2004,19.32
14.04.2004,19.36
15.04.2004,19.14
16.04.2004,19.1
19.04.2004,19.38
20.04.2004,19.22
21.04.2004,19.32
22.04.2004,19.69
23.04.2004,20.9
26.04.2004,20.67
27.04.2004,20.66
28.04.2004,20.16
29.04.2004,20.1
30.04.2004,19.83
03.05.2004,20
04.05.2004,19.98
05.05.2004,19.96
06.05.2004,19.82
07.05.2004,19.57
10.05.2004,19.68
11.05.2004,19.69
12.05.2004,19.69
13.05.2004,19.81
14.05.2004,19.63
17.05.2004,19.38
18.05.2004,19.6
19.05.2004,19.44
20.05.2004,19.53
21.05.2004,19.65
24.05.2004,19.55
25.05.2004,19.81
26.05.2004,19.84
27.05.2004,19.88
28.05.2004,19.91
01.06.2004,19.82
02.06.2004,19.83
03.06.2004,19.65
04.06.2004,19.69
07.06.2004,20.06
08.06.2004,20.19
09.06.2004,20.09
10.06.2004,20.32
14.06.2004,20.42
15.06.2004,20.8
16.06.2004,20.73
17.06.2004,21.08
18.06.2004,21.52
21.06.2004,21.52
22.06.2004,21.47
23.06.2004,21.48
24.06.2004,21.55
25.06.2004,21.68
28.06.2004,21.46
29.06.2004,21.63
30.06.2004,21.68
01.07.2004,21.73
02.07.2004,21.68
06.07.2004,21.27
07.07.2004,21.33
08.07.2004,20.98
09.07.2004,21.14
12.07.2004,21.17
13.07.2004,20.95
14.07.2004,21.35
15.07.2004,21.15
16.07.2004,20.86
19.07.2004,21.21
20.07.2004,21.49
21.07.2004,21.9
22.07.2004,22.01
23.07.2004,21.27
26.07.2004,21.75
27.07.2004,21.58
28.07.2004,21.69
29.07.2004,21.61
30.07.2004,21.62
02.08.2004,21.65
03.08.2004,21.3
04.08.2004,21.3
05.08.2004,20.89
06.08.2004,20.6
09.08.2004,20.63
10.08.2004,21.04
11.08.2004,20.8
12.08.2004,20.4
13.08.2004,20.51
16.08.2004,20.56
17.08.2004,20.53
18.08.2004,20.84
19.08.2004,20.58
20.08.2004,20.64
23.08.2004,20.73
24.08.2004,20.73
25.08.2004,20.97
26.08.2004,20.89
27.08.2004,20.9
30.08.2004,20.78
31.08.2004,20.78
01.09.2004,20.85
02.09.2004,21.02
03.09.2004,20.64
07.09.2004,20.83
08.09.2004,20.75
09.09.2004,20.77
10.09.2004,20.93
13.09.2004,20.74
14.09.2004,20.89
15.09.2004,20.7
16.09.2004,20.75
17.09.2004,20.94
20.09.2004,20.94
21.09.2004,20.75
22.09.2004,20.64
23.09.2004,20.82
24.09.2004,20.77
27.09.2004,20.7
28.09.2004,20.76
29.09.2004,20.99
30.09.2004,21.05
01.10.2004,21.5
04.10.2004,21.4
05.10.2004,21.6
06.10.2004,21.72
07.10.2004,21.44
08.10.2004,21.31
11.10.2004,21.36
12.10.2004,21.34
13.10.2004,21.34
14.10.2004,21.16
15.10.2004,21.31
18.10.2004,21.63
19.10.2004,21.45
20.10.2004,21.85
21.10.2004,21.74
22.10.2004,21.12
25.10.2004,21.03
26.10.2004,21.24
27.10.2004,21.43
28.10.2004,21.32
29.10.2004,21.29
01.11.2004,21.37
02.11.2004,21.5
03.11.2004,21.67
04.11.2004,22.07
05.11.2004,22.31
08.11.2004,22.29
09.11.2004,22.66
10.11.2004,22.63
11.11.2004,22.82
12.11.2004,22.81
15.11.2004,23.24
16.11.2004,23.01
17.11.2004,23.05
18.11.2004,22.97
19.11.2004,22.79
22.11.2004,22.61
23.11.2004,22.51
24.11.2004,22.6
26.11.2004,22.57
29.11.2004,22.71
30.11.2004,22.75
01.12.2004,23.12
02.12.2004,22.98
03.12.2004,23.1
06.12.2004,23.19
07.12.2004,22.97
08.12.2004,23.21
09.12.2004,23.1
10.12.2004,22.97
13.12.2004,23.12
14.12.2004,23.1
15.12.2004,23
16.12.2004,23.04
17.12.2004,22.87
20.12.2004,22.86
21.12.2004,22.97
22.12.2004,22.88
23.12.2004,22.91
27.12.2004,22.78
28.12.2004,22.86
29.12.2004,22.82
30.12.2004,22.7
31.12.2004,22.67
03.01.2005,22.69
04.01.2005,22.77
05.01.2005,22.72
06.01.2005,22.69
07.01.2005,22.63
10.01.2005,22.74
11.01.2005,22.68
12.01.2005,22.72
13.01.2005,22.29
14.01.2005,22.16
18.01.2005,22.33
19.01.2005,22.04
20.01.2005,21.94
21.01.2005,21.76
24.01.2005,21.78
25.01.2005,22.07
26.01.2005,22.07
