"","x"
"1",-0.00124679011733953
"2",0.00140556193569133
"3",0.000151754702612965
"4",0.00342111442280968
"5",-0.00380646540351812
"6",0.00015085107361873
"7",-0.000155514065329961
"8",-0.00305301533847849
"9",0.0030198170394394
"10",-0.00417768333331608
"11",-0.00375627265825201
"12",0.000556892770168983
"13",0.000155009599994629
"14",0.00302521492169086
"15",0.000587538906590531
"16",-1.48736000428207e-05
"17",-0.00324849986590514
"18",-0.0012490948944544
"19",0.00647921254779218
"20",-0.00289991125794675
"21",-0.00692442114327067
"22",0.00263718414507212
"23",-0.00750192421329841
"24",0.0177323220414314
"25",0.000779908513324434
"26",0.00452558307748579
"27",0.0029840308595427
"28",-0.00348338063803995
"29",0.00108306627345275
"30",0.002158158566567
"31",-0.00806995725106162
"32",0.0240418998540075
"33",0.00276146720476047
"34",0.0094366298964842
"35",0.000603069515490243
"36",0.00324935616956657
"37",-0.00708789429015818
"38",-0.00317103152059066
"39",-0.00715734627790899
"40",0.00227372501207527
"41",-0.00104420347401839
"42",-0.00257721101917973
"43",-0.0387169541649134
"44",-0.0153640008525346
"45",-0.0456245417467025
"46",-0.0565196993533816
"47",-0.0039867555265383
"48",0.0130498828354171
"49",0.0182059977037493
"50",-0.0321901730528135
"51",-0.00259805592276943
"52",-0.0201700624669314
"53",0.0251197231689238
"54",-0.00430770634517607
"55",-0.0081098505729876
"56",-0.00845860431820435
"57",-0.00976381122956842
"58",0.00415400544502411
"59",0.0149984411688006
"60",-0.0140065323499865
"61",0.00215751646070819
"62",-0.0227008639487886
"63",0.00681511835474537
"64",-0.0259728065308006
"65",-0.00208195825820364
"66",-0.00423741902399387
"67",-0.0344797099919846
"68",0.0203526754140758
"69",0.0224964606746738
"70",0.0100656942309139
"71",0.0461254723106507
"72",-0.0219176177367037
"73",-0.0178374390818195
"74",0.023096819660583
"75",-0.00447474850094059
"76",-0.0223495740469008
"77",0.0538816266697266
"78",0.00348993229707456
"79",0.0528351725307854
"80",-0.000334255624213535
"81",-0.0162569999233328
"82",0.0168926018999862
"83",-0.0107657978368403
"84",0.00219365400733161
"85",-0.0516600838949721
"86",-0.0499750905538402
"87",0.0116528494965292
"88",-0.0103506348086353
"89",-0.00412123700136635
"90",0.00114189382226882
"91",-0.00758181877412468
"92",0.000711006873757507
"93",0.0074075806922986
"94",-0.00289064555662537
"95",0.000459282780656516
"96",0.00465048765112702
"97",-0.0110056827714424
"98",-0.020209669523881
"99",0.00754159090558802
"100",0.00318072575879589
"101",-0.0111280299712817
"102",0.0347774154969628
"103",0.00301114301677867
"104",-0.0107740318126328
"105",0.045648217821556
"106",0.0277514718220089
"107",0.0138452453392201
"108",-0.0286357296910611
"109",0.0852661728477599
"110",-0.0151930168567745
"111",-0.0266647030268003
"112",0.0105090181275901
"113",-0.000714329026326662
"114",0.045146585475235
"115",0.00454467199026629
"116",-0.0104637257868438
"117",-0.0105906979390537
"118",0.0288936180565778
"119",-0.0309620287789346
"120",0.00638320832381031
"121",0.00768089239330325
"122",-0.0329220608407214
"123",0.023569209983437
"124",0.0307155569120139
"125",-0.0185612204768358
"126",-0.0490199870001901
"127",-0.0646588656130246
"128",0.0131868447577238
"129",-0.00466460909144071
"130",0.0226696894816109
"131",0.0201013110258897
"132",0.0353163207787513
"133",0.0218938962961028
"134",-0.0166144343960319
"135",-0.00251695377051966
"136",-0.013672399560352
"137",0.00486666000475918
"138",0.00592606708676014
"139",0.0254803225335179
"140",0.0217357105315407
"141",0.054601840906319
"142",-0.0138647666379959
"143",-0.00171864206024176
"144",0.00334947114184365
"145",-0.00385821244940775
"146",0.0183871467816889
"147",0.00154874906423084
"148",-0.0211634484646335
"149",-0.0268713319293621
"150",-0.0162538365415728
"151",-0.00833722068874775
"152",0.00836050288683094
"153",-0.000545914153852255
"154",-0.00490717403450674
"155",-0.00518649206299081
"156",-0.0286529809321922
"157",0.000191501166456931
"158",-0.00439358285017331
"159",-0.00769781524741871
"160",-0.00295280139867537
"161",-0.0106074321291878
"162",-0.0109474104763919
"163",-0.00872541744425182
"164",0.00983960306512447
"165",-0.0246581871681959
"166",0.00216495670847189
"167",0.0134924297707104
"168",0.0049966729992949
"169",-0.00421980628677242
"170",0.0253655761197413
"171",-0.00971835619422152
"172",-0.0246024564753707
"173",-0.00839480063886494
"174",0.00636470572122945
"175",0.0206124092664288
"176",0.0159009284288608
"177",0.0301614532419508
"178",0.0179697812237517
"179",-0.0148517324466098
"180",0.0160265670496449
"181",0.0253906436639723
"182",0.00767582505781225
"183",0.0324075841312689
"184",-0.000108462036920223
"185",-0.00201465258175983
"186",0.0107878636294274
"187",0.00397690871304112
"188",-0.00794702876164235
"189",0.0103683308895206
"190",-0.0273147621584195
"191",0.0265869503311304
"192",0.0135490830620198
"193",-0.00337654180363257
"194",-0.0191630700112683
"195",0.0275638686839887
"196",-0.00343166480615754
"197",0.0452579581099034
"198",0.02863233923938
"199",-0.0105049060986995
"200",0.014589930393823
"201",-0.00676694053702689
"202",-0.0242981242158789
"203",0.00726461402090413
"204",0.0024885544769775
"205",-0.0686436764159773
"206",-0.00516349883212836
"207",0.0124074920819926
"208",-0.0122085327465695
"209",-0.0204830360302221
"210",0.012008726646005
"211",0.00718579342479493
"212",-0.0317878700897902
"213",-0.0116942967027371
"214",-0.00452309056698403
"215",0.00674042102380075
"216",0.00796340261776622
"217",0.0177789205304465
"218",0.00700530420259702
"219",0.0152012906646065
"220",-0.00818006669556564
"221",0.0148914157391512
"222",-0.00727184140154576
"223",0.0185128506482694
"224",-0.00943267701940518
"225",0.015487454657659
"226",0.0303244644583777
"227",-0.00146961459445393
"228",-0.00257396612770939
"229",-0.0424099757849592
"230",0.0216520645914889
"231",0.0109045458064262
"232",-0.0050434862538934
"233",0.128275605230993
"234",-0.0377665965922764
"235",-0.00755725939411594
