"","x"
"1",0.000634075056656352
"2",0.00286385339251162
"3",-0.00432892266210646
"4",0.000493746459263338
"5",0.000214763248477219
"6",0.00331070153874446
"7",0.00100200959820201
"8",-0.00429242564374602
"9",-0.000118498712612705
"10",0.00320524425800322
"11",0.00401146544649109
"12",7.6118123336711e-05
"13",0.00449467410040464
"14",0.014504401782594
"15",0.00421154289774996
"16",-0.00121405883382277
"17",-0.000796634599826205
"18",0.00651879734553666
"19",0.00585420165738437
"20",-0.00388375711291801
"21",0.00127183337752284
"22",-0.00341909663708877
"23",0.002218677245811
"24",-0.00210123372600347
"25",0.00332271695078946
"26",0.00498618105722702
"27",0.00205077860393542
"28",-0.00646397180142509
"29",0.00237739255577386
"30",-0.00394519968609299
"31",-0.00121809610364315
"32",-0.0114621575053905
"33",-0.0100985322219945
"34",0.0152657202040843
"35",-0.00476353252188345
"36",-0.00624758532725748
"37",-0.00701948589064858
"38",0.00576975141284975
"39",-0.00349145346599312
"40",0.00940313765277821
"41",0.00504998093795521
"42",0.00485221476788909
"43",0.0135648644628269
"44",0.0099723211916238
"45",-0.0119015733612837
"46",-0.00273627929455095
"47",0.000910776863913759
"48",0.0056954523478948
"49",-0.00417444336949648
"50",0.00641329454167638
"51",-0.00477467247324315
"52",0.0128280558640664
"53",-0.00885903782152011
"54",-0.0102550840956502
"55",-0.00846331178748603
"56",0.0117692870103233
"57",0.0100438384172866
"58",-0.00195258092547552
"59",-0.0139161057294549
"60",-0.00379823337448755
"61",-0.0060363589347942
"62",-0.00757813054386405
"63",-0.00635763928847345
"64",-0.00611131808040355
"65",0.00643070226639514
"66",0.00359100638273666
"67",0.00140642600006638
"68",-0.00380052059340977
"69",-0.00165736029404844
"70",0.014976773004337
"71",-0.00467836412386113
"72",0.00446473225301408
"73",0.0141786190648488
"74",-0.00107507240790938
"75",-0.00744096803641852
"76",-0.0169270611558256
"77",0.00214116416195493
"78",0.0036181069855789
"79",0.00754118085955345
"80",-0.00272431693766242
"81",-0.000348051063616073
"82",0.00817576887820623
"83",-0.00325084553141535
"84",0.00592938685064984
"85",0.000129418853151538
"86",0.00599241448034096
"87",0.00633176334944319
"88",0.00703103602662102
"89",-0.000383248394991019
"90",0.000342668023305996
"91",0.00980371107397243
"92",0.0174523300730954
"93",-0.00187882276393238
"94",0.0177341041562148
"95",0.00578050522478598
"96",-0.0089031821593184
"97",-0.00109111169900333
"98",0.00476855234269654
"99",0.00838445013587909
"100",0.0109828277361898
"101",-0.00460747241647504
"102",-0.00840524300181392
"103",-0.00399265789507494
"104",-0.0025355144113474
"105",0.00276433950035872
"106",-0.0107212079954642
"107",-0.0117074179852813
"108",0.00574122576439901
"109",0.00742450902888631
"110",-0.00180432323735388
"111",0.0045909740134532
"112",0.00756710447618947
"113",0.00527397016074424
"114",-0.00698823817851887
"115",0.0176619086869906
"116",0.00146897566578729
"117",-0.00251938281267345
"118",0.0156681109370888
"119",-0.000552587405404786
"120",0.00628459797908252
"121",-0.00225591754070214
"122",0.00272520705449676
"123",0.00276009463414714
"124",-0.0127987888720427
"125",0.0204825418012319
"126",-0.0132296502704189
"127",0.0108144890162052
"128",0.0015146609729074
"129",-0.00609881287657121
"130",-0.00115908059167727
"131",-0.00958160581131149
"132",0.0201052069269025
"133",0.0129342896697363
"134",-0.0155507185129156
"135",-0.00656665398359095
"136",-0.000125767236833403
"137",0.0063110147287581
"138",-0.0366175208544925
"139",-0.00529292956355592
"140",0.0220593766650795
"141",-0.0161165265588024
"142",0.00863655406856466
"143",0.00773386158280576
"144",0.00074357524056282
"145",-0.00402369556793582
"146",-0.00824102487958546
"147",-0.00162374373541248
"148",0.000122097292936683
"149",-0.0062975901269195
"150",0.000592437657087261
"151",-0.00623498717513343
"152",0.00306573590662127
"153",0.0353990634631008
"154",0.0143035936788594
"155",0.00573671318259305
"156",-0.0151703768058338
"157",-0.0109620594272276
"158",-0.0130965212815585
"159",-0.0114830399153267
"160",-0.00542476905525582
"161",-0.0273134854602587
"162",-0.0117999967591581
"163",0.0221534520055876
"164",-0.0259263551758903
"165",-0.00959042809861378
"166",-0.00230084096774078
"167",2.16149915504625e-06
"168",-0.00814972054467917
"169",0.0170723537417729
"170",0.0105287196123282
"171",0.00373411991023619
"172",0.0132047156295009
"173",-0.00541150618800657
"174",0.0239737068373173
"175",0.0258184535122141
"176",-0.00496484618444895
"177",0.0184693332283551
"178",-0.0319915080303488
"179",0.0151695208770393
"180",-0.0169038486283111
"181",0.00230084767186661
"182",0.0041375441431008
"183",-0.00810705532189428
"184",0.00385509730785035
"185",0.00319058307898368
"186",0.0114963146110184
"187",0.0188558497537355
"188",-0.00843836420264888
"189",-0.00976096604147214
"190",0.011061553486674
"191",0.0127932935415021
"192",-0.0260059269895278
"193",0.0151391968592301
"194",0.0147077994720211
"195",0.0028519863357042
"196",-0.0031047585537832
"197",0.00994768994512206
"198",0.00806362379924482
"199",0.00611927310797284
"200",0.00622104350321155
"201",0.0185851144127914
"202",0.00567537252619396
"203",-0.00838864936915445
"204",-0.0279733895458566
"205",-0.0128858982033927
"206",-0.00126586705401563
"207",-0.00802859641946717
"208",-0.0247067769051889
"209",-0.0278206608492301
"210",-0.00735983313430462
"211",-0.00649128877947317
"212",0.000308799937508549
"213",-0.00178188519323988
"214",0.00700048402138981
"215",-0.0146202349229989
"216",-0.00462550289209421
"217",-0.00503053149899702
"218",0.00913909703256354
"219",-0.00601584898162896
"220",0.00106087789452128
"221",0.00101378489724395
"222",-0.00701568091824194
"223",0.00132026938566084
"224",0.010321305074466
"225",0.00349044501407789
"226",-0.0105740845958228
"227",-0.0246184140064481
"228",0.0109000529437941
"229",0.0071875827701758
"230",0.0131739594382783
"231",-0.00393441648693545
"232",-0.0280308303356542
"233",0.00839559562227929
"234",0.0192008161847633
"235",0.00239668806436717
"236",-0.0183365100991532
"237",-0.0104642324376396
"238",-0.0175180778502574
"239",0.00134068068624105
"240",0.00989634159581349
"241",0.00894545798741681
"242",0.0226276454132284
"243",0.016784872008331
"244",-0.00192209562474884
"245",0.00109111275096623
"246",-0.0221449411501654
"247",0.00687565359597582
"248",-0.00076301893950903
"249",-0.00691639293623817
"250",0.00261684822047884
"251",0.0133944419349429
"252",-0.000468519417987806
"253",-0.0166369102028655
"254",-0.0086290894732783
"255",0.00428905572118805
"256",0.00272338545605814
"257",0.0170647190587234
"258",0.0150420068583307
"259",-0.0224368759917173
"260",-0.0135804126793269
"261",-0.0138310925276199
"262",0.00377637470509331
"263",0.000802299223471475
"264",-0.0188458768453528
"265",0.00567046144461695
"266",-0.0283354270969656
"267",0.00636450620051094
"268",0.00579586346664765
"269",0.00141651656238073
"270",0.00631172803995714
"271",0.0204290438725245
"272",0.00234307352461414
"273",-0.0120117434754524
"274",-0.00564908403207666
"275",-0.013491060539604
"276",0.00800223906291314
"277",-0.0211105943214857
"278",-0.017511213101338
"279",-0.0161059003052058
"280",-6.41278848886654e-05
"281",-0.0154576395964375
"282",-0.00202470542377632
"283",-0.00672162905639476
"284",-0.00787219846558267
"285",-0.00187013595647334
"286",0.0263363969912365
"287",-0.00279861816693947
"288",0.00847899031335203
"289",-0.00362730567295593
"290",0.023245437418664
"291",0.00205558000973988
"292",-0.000832273062241339
"293",0.0135059782348495
"294",0.0180963320645358
"295",-0.00784745793788223
"296",0.0311859317606616
"297",-0.011068315230778
"298",-0.00819935073103193
"299",-0.0143265181505781
"300",-0.00761051063104613
"301",0.0198154284640084
"302",-0.011668382333627
"303",-0.00381125863759816
"304",-0.0118225690802401
"305",-0.0205597083012595
"306",-0.00582498078626529
"307",0.00912891068702347
"308",0.00517118501582942
"309",0.00981522861783184
"310",-0.016912946198613
"311",-0.00934457256132833
"312",0.00683690059415265
"313",-0.0202251404211804
"314",0.0225949123879107
"315",0.0131529515110339
"316",-0.0127627652716706
"317",-0.00694582172225428
"318",-0.0212554266882797
"319",0.0195311448465356
"320",-0.00332754945539265
"321",0.0144440730402713
"322",-0.00227112407167761
"323",-0.00903308090201222
"324",-0.0143087972625242
"325",0.00868367550554195
"326",0.0127197749434108
"327",-0.0216379352388878
"328",-0.0155054218872345
"329",0.0280569105611331
"330",-0.0289912062001544
"331",-1.54294708624326e-07
"332",0.00499010157480087
"333",0.00194844457075454
"334",0.00992777703398858
"335",0.0137701826879462
"336",0.00359883082780677
"337",0.00607308346180678
"338",-0.00214903916216624
"339",-0.00386162871376364
"340",-0.00415942823422169
"341",0.00109136335702228
"342",-0.00175140022570419
"343",-0.000829181556724172
"344",-0.00728625665715642
"345",-0.00644707544188826
"346",-0.0128019945164011
"347",-0.0093149380967104
"348",-0.00591752996290584
"349",-0.0138130689662579
"350",0.0184804845087439
"351",0.0093225037936653
"352",0.0266844485339782
"353",0.00897651155521804
"354",0.0151438109473378
"355",-0.00636705225326889
"356",0.020204191782904
"357",-0.0129610313583822
"358",-0.0204494965505811
"359",0.00661221507385904
"360",-0.0216311023095316
"361",-0.009784794608102
"362",0.0223785608392432
"363",-0.014237564842402
"364",-0.0159361311618612
"365",-0.00861880837102855
"366",-0.0104387962056516
"367",0.0068534836119693
"368",-0.00614807496009527
"369",0.0121157367786473
"370",-0.0168040366007288
"371",0.0173861017078588
"372",0.00092272310918758
"373",0.0015087514298038
"374",0.0154267107588332
"375",0.000331972765668663
"376",-0.00534148752120631
"377",-0.0151693969702505
"378",-0.00966849316988033
"379",-0.0172845884090297
"380",-0.00483361874289343
"381",0.0182576254840657
"382",-0.00723580554316178
"383",-0.00219861845321386
"384",0.0018163621570592
"385",0.000770696045063621
"386",-0.0146152692128947
"387",0.00692192727687534
"388",-0.0160829241676316
"389",0.00965458216237538
"390",0.00522321194260884
"391",0.00741268000337778
"392",0.00869831625548512
"393",0.00450174153353791
"394",-0.00432805830598504
"395",-0.0099648369418885
"396",0.00610722991934978
"397",0.0017521123311285
"398",0.00862371580572627
"399",-0.00436240696147155
"400",-0.00296266587891656
"401",-0.00439087552710738
"402",-0.0103150376873561
"403",-0.00372204328979182
"404",-0.0043392000786037
"405",0.0202882048144901
"406",0.00894126774123385
"407",0.00314072472286515
"408",-0.000949494178983266
"409",-0.00293134941792821
"410",0.0127821266598637
"411",-0.00502654366345965
"412",0.00201976187977565
"413",-0.0061020664142002
"414",0.0135292378232607
